"MKZ";"GWK";"GWK25"
"51456003";"DESN_FM-3-1";"DESN_FM-3-1"
"51460003";"DESN_FM-1";"DESN_FM-1"
"51460006";"DESN_FM-1";"DESN_FM-1"
"51460008";"DESN_FM-1";"DESN_FM-1"
"51460009";"DESN_FM-1";"DESN_FM-1"
"51460010";"DESN_FM-1";"DESN_FM-1"
"51460012";"DESN_FM-1";"DESN_FM-1"
"51460013";"DESN_FM-1";"DESN_FM-1"
"51460014";"DESN_FM-1";"DESN_FM-1"
"51460018";"DESN_FM-1";"DESN_FM-1"
"51460019";"DESN_FM-1";"DESN_FM-1"
"51471218";"DESN_EL-1-9";"DESN_EL-1-9"
"51480001";"DESN_EL-1-8";"DESN_EL-1-8"
"51480006";"DESN_EL-1-9";"DESN_EL-1-9"
"51481216";"DESN_EL-1-8";"DESN_EL-1-8"
"51481217";"DESN_EL-1-9";"DESN_EL-1-9"
"51481385";"DESN_EL-1-8";"DESN_EL-1-8"
"51481565";"DESN_EL-1-9";"DESN_EL-1-9"
"51491207";"DESN_EL-1-6-1";"DESN_EL-1-6-1"
"51516002";"DESN_EL-1-6-2";"DESN_EL-1-6-2"
"51516006_1";"DESN_EL-1-6-2";"DESN_EL-1-6-2"
"51516006_2";"DESN_EL-1-6-2";"DESN_EL-1-6-2"
"51516006_3";"DESN_EL-1-6-2";"DESN_EL-1-6-2"
"51540600";"DESN_NE-3";"DESN_NE-3"
"51540634";"DESN_NE-2";"DESN_NE-2"
"51540702";"DESN_NE-2";"DESN_NE-2"
"51546006";"DESN_NE-3";"DESN_NE-3"
"51546007";"DESN_NE-3";"DESN_NE-3"
"51546014";"DESN_NE-3";"DESN_NE-3"
"51546016";"DESN_NE-3";"DESN_NE-3"
"51547131";"DESN_NE-2";"DESN_NE-2"
"51547132";"DESN_NE-2";"DESN_NE-2"
"51547135";"DESN_NE-2";"DESN_NE-2"
"51547136";"DESN_NE-2";"DESN_NE-2"
"51547140";"DESN_NE-2";"DESN_NE-2"
"51547141";"DESN_NE-2";"DESN_NE-2"
"51547142";"DESN_NE-2";"DESN_NE-2"
"51547144";"DESN_NE-2";"DESN_NE-2"
"51547167";"DESN_NE-2";"DESN_NE-2"
"51547168";"DESN_NE-2";"DESN_NE-2"
"51547172";"DESN_NE-2";"DESN_NE-2"
"51547173";"DESN_NE-2";"DESN_NE-2"
"51547174";"DESN_NE-2";"DESN_NE-2"
"51547175";"DESN_NE-2";"DESN_NE-2"
"51547283";"DESN_NE-2";"DESN_NE-2"
"51547372";"DESN_NE-2";"DESN_NE-2"
"51547380";"DESN_NE-2";"DESN_NE-2"
"51547381";"DESN_NE-2";"DESN_NE-2"
"51547385";"DESN_NE-2";"DESN_NE-2"
"51547388";"DESN_NE-2";"DESN_NE-2"
"51547389";"DESN_NE-2";"DESN_NE-2"
"51547390";"DESN_NE-2";"DESN_NE-2"
"51547391";"DESN_NE-2";"DESN_NE-2"
"51547395";"DESN_NE-2";"DESN_NE-2"
"51547403";"DESN_NE-2";"DESN_NE-2"
"51547409";"DESN_NE-2";"DESN_NE-2"
"51547416";"DESN_NE-2";"DESN_NE-2"
"51547417";"DESN_NE-2";"DESN_NE-2"
"51547418";"DESN_NE-2";"DESN_NE-2"
"51547419";"DESN_NE-2";"DESN_NE-2"
"51547420";"DESN_NE-2";"DESN_NE-2"
"51547421";"DESN_NE-2";"DESN_NE-2"
"51547423";"DESN_NE-2";"DESN_NE-2"
"51547426";"DESN_NE-2";"DESN_NE-2"
"51547427";"DESN_NE-2";"DESN_NE-2"
"51547428";"DESN_NE-2";"DESN_NE-2"
"51547430";"DESN_NE-2";"DESN_NE-2"
"51547436";"DESN_NE-2";"DESN_NE-2"
"51547438";"DESN_NE-2";"DESN_NE-2"
"51547440";"DESN_NE-2";"DESN_NE-2"
"51547442";"DESN_NE-2";"DESN_NE-2"
"51547443";"DESN_NE-2";"DESN_NE-2"
"51547446";"DESN_NE-2";"DESN_NE-2"
"51547447";"DESN_NE-2";"DESN_NE-2"
"51547448";"DESN_NE-2";"DESN_NE-2"
"51547449";"DESN_NE-2";"DESN_NE-2"
"51547450";"DESN_NE-2";"DESN_NE-2"
"51547451";"DESN_NE-2";"DESN_NE-2"
"51547452";"DESN_NE-2";"DESN_NE-2"
"51547453";"DESN_NE-2";"DESN_NE-2"
"51547454";"DESN_NE-2";"DESN_NE-2"
"51547455";"DESN_NE-2";"DESN_NE-2"
"51547456";"DESN_NE-2";"DESN_NE-2"
"51547457";"DESN_NE-2";"DESN_NE-2"
"51547458";"DESN_NE-2";"DESN_NE-2"
"51547459";"DESN_NE-2";"DESN_NE-2"
"51547460";"DESN_NE-2";"DESN_NE-2"
"51547461";"DESN_NE-2";"DESN_NE-2"
"51547462";"DESN_NE-2";"DESN_NE-2"
"51547463";"DESN_NE-2";"DESN_NE-2"
"51547464";"DESN_NE-2";"DESN_NE-2"
"51547465";"DESN_NE-2";"DESN_NE-2"
"51547466";"DESN_NE-2";"DESN_NE-2"
"51547467";"DESN_NE-2";"DESN_NE-2"
"51547468";"DESN_NE-2";"DESN_NE-2"
"51547476";"DESN_NE-2";"DESN_NE-2"
"51547477";"DESN_NE-2";"DESN_NE-2"
"51547478";"DESN_NE-2";"DESN_NE-2"
"51547486";"DESN_NE-2";"DESN_NE-2"
"51547489";"DESN_NE-2";"DESN_NE-2"
"51547592";"DESN_NE-2";"DESN_NE-2"
"51547593";"DESN_NE-2";"DESN_NE-2"
"51547594";"DESN_NE-2";"DESN_NE-2"
"51547708";"DESN_NE-2";"DESN_NE-2"
"51547711";"DESN_NE-2";"DESN_NE-2"
"51547712";"DESN_NE-2";"DESN_NE-2"
"51547713";"DESN_NE-2";"DESN_NE-2"
"51547715";"DESN_NE-2";"DESN_NE-2"
"51557289";"DESN_NE-2";"DESN_NE-2"
"51557704";"DESN_NE-2";"DESN_NE-2"
"5155P00017_1";NA;NA
"5155P00017_2";NA;NA
"5155P00017_3";NA;NA
"5155P00020_1";NA;NA
"5155P00020_2";NA;NA
"5155P00020_3";NA;NA
"5155P00020_4";NA;NA
"5155P00021_1";NA;NA
"5155P00021_2";NA;NA
"5155P00022_1";NA;NA
"5155P00022_2";NA;NA
"52390001";"DETH_SAL-GW-054";"DETH_SAL-GW-054"
"52393650";"DETH_SAL-GW-054";"DETH_SAL-GW-054"
"52393651";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52393652";"DETH_SAL-GW-054";"DETH_SAL-GW-054"
"52393653";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52393655";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52393656";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52400003";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52400005";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52400749";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52400750";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52400751";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52400752";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52400762";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52400764";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52400765";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52403657";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403658";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403659";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403660";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403661";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403662";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403663";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403664";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403665";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403666";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"52403667";"DETH_SAL-GW-055";"DETH_SAL-GW-055"
"52406006";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406009";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406011";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406012";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406015";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406018";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406019";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406021";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406022";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406023";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406024";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52406025";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52410759";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52410760";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52410776";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52410799";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52410805";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52410935";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52411193";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52411234";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52411518";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52411556";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52416007";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416011";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416012";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416013";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416014";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416016";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416018";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416019";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416022";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416024";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416025";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416029";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416031";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52416032";"DESN_ZM-1-1";"DESN_ZM-1-1"
"52420005";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52420006";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52420801";"DESN_ZM-3-2";"DESN_ZM-3-2"
"52420802";"DESN_ZM-3-2";"DESN_ZM-3-2"
"52420804";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52420809";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52420816";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52420829";"DESN_ZM-3-2";"DESN_ZM-3-2"
"52426003";"DESN_ZM-2-2";"DESN_ZM-2-2"
"52430018";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430019";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430020";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430021";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430022";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430023";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430024";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430025";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430026";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430027";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430028";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430029";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430030";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430031";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52430032";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52431108";"DESN_ZM-3-2";"DESN_ZM-3-2"
"52431157";"DESN_ZM-3-2";"DESN_ZM-3-2"
"52433268";"DESN_ZM-3-2";"DESN_ZM-3-2"
"52433269";"DESN_ZM-3-2";"DESN_ZM-3-2"
"52433273";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52436001";"DESN_ZM-3-1";"DESN_ZM-3-1"
"52436002";"DESN_ZM-3-1";"DESN_ZM-3-1"
"5243E0020";"DESN_ZM-3-1";"DESN_ZM-3-1"
"5243S0002";"DESN_ZM-3-2";"DESN_ZM-3-2"
"5243S0003";"DESN_ZM-3-2";"DESN_ZM-3-2"
"52450001";"DESN_FM-3-1";"DESN_FM-3-1"
"52450007";"DESN_FM-3-1";"DESN_FM-3-1"
"52456001";"DESN_FM-3-2";"DESN_FM-3-2"
"52456002";"DESN_FM-3-2";"DESN_FM-3-2"
"52460001";"DESN_FM-1";"DESN_FM-1"
"52496001";"DESN_EL-1-8";"DESN_EL-1-8"
"53370160";"DETH_SAL-GW-046";"DETH_SAL-GW-046"
"53393668";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"53393669";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"53393670";"DETH_SAL-GW-045";"DETH_SAL-GW-045"
"53393671";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53400001";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53400002";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53401126";"DESN_ZM-1-4";"DESN_ZM-1-4"
"53401235";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53403672";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"53403673";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53403674";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53403675";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53403676";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53403677";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53403678";"DESN_SAL-GW-053";"DESN_SAL-GW-053"
"53410001";"DESN_ZM-1-4";"DESN_ZM-1-4"
"53410002";"DESN_ZM-1-4";"DESN_ZM-1-4"
"53411065";"DESN_ZM-1-2";"DESN_ZM-1-2"
"53411067";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53411069";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416000";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416002";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416003";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416004";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416005";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416006";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416007";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416009";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416010";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416011";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53416012";"DESN_ZM-1-1";"DESN_ZM-1-1"
"53420001";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420002";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420003";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420004";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420008";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420009";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420010";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420011";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420826";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53420827";"DESN_ZM-3-2";"DESN_ZM-3-2"
"53427002";"DESN_ZM-1-2";"DESN_ZM-1-2"
"5342UEW3";"DESN_ZM-1-2";"DESN_ZM-1-2"
"53440005";"DESN_FM-4-2";"DESN_FM-4-2"
"53440007";"DESN_FM-4-2";"DESN_FM-4-2"
"53456001";"DESN_FM-3-2";"DESN_FM-3-2"
"53456002";"DESN_FM-3-2";"DESN_FM-3-2"
"53460003_1";"DESN_FM-3-2";"DESN_FM-3-2"
"53466001";"DESN_FM-3-2";"DESN_FM-3-2"
"53466002";"DESN_FM-3-2";"DESN_FM-3-2"
"53466003";"DESN_FM-3-2";"DESN_FM-3-2"
"53466004";"DESN_FM-3-2";"DESN_FM-3-2"
"54370001";"DETH_SAL-GW-002";"DETH_SAL-GW-002"
"54370002";"DETH_SAL-GW-002";"DETH_SAL-GW-002"
"54370111";"DETH_SAL-GW-046";"DETH_SAL-GW-046"
"54383678";"DETH_SAL-GW-045";"DETH_SAL-GW-045"
"54383680";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54383682";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54393683";"DETH_SAL-GW-045";"DETH_SAL-GW-045"
"54393684";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54393685";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54393686";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54393687";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54393688";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"54396001";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396002";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396003";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396004";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396005";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396006";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396007";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396008";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396009";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396010";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396011";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396012";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396013";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396014";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396015";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54396016";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"54400003";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"54403689";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"54403690";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"54403693";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"54403694";"DESN_SAL-GW-044";"DESN_SAL-GW-044"
"54413645";"DESN_ZM-1-4";"DESN_ZM-1-4"
"54420001";"DESN_ZM-1-3";"DESN_ZM-1-3"
"54420004";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5445MOO1";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO10";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO11";"DESN_FM-3-2";"DESN_FM-3-2"
"5445MOO2";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO3";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO4";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO5";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO6";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO7";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO8";"DESN_FM-4-3";"DESN_FM-4-3"
"5445MOO9";"DESN_FM-3-2";"DESN_FM-3-2"
"55380001_1";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55383697";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55383698";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55390001";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55390002";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55390003";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55393699";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55393700";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55393701";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55393702";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55400001";"DESN_ZM-1-4";"DESN_ZM-1-4"
"55403703";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"55410003";"DESN_ZM-1-4";"DESN_ZM-1-4"
"55410004";"DESN_ZM-1-4";"DESN_ZM-1-4"
"55410005";"DESN_ZM-1-4";"DESN_ZM-1-4"
"55410006";"DESN_ZM-1-4";"DESN_ZM-1-4"
"55410007";"DESN_ZM-1-4";"DESN_ZM-1-4"
"55410008";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP1";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP10";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP11";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP12";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP13";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP14";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP15";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP16";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP2";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP3";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP4";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP5";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP6";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP8";"DESN_ZM-1-4";"DESN_ZM-1-4"
"5541MOOP9";"DESN_ZM-1-4";"DESN_ZM-1-4"
"55420010";"DESN_ZM-1-4";"DESN_ZM-1-4"
"55430001";"DESN_ZM-1-3";"DESN_ZM-1-3"
"56383704";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"56393708";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"56393711";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"56393712";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"56401226";"DESN_ZM-1-4";"DESN_ZM-1-4"
"57390002";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"57396002";"DESN_SAL-GW-043";"DESN_SAL-GW-043"
"57400001";"DESN_EG-2";"DESN_EG-2"
"57400002";"DESN_EG-2";"DESN_EG-2"
